individual,litter_id,sex,year,field_bdate,grid,growth,survived_200d,owner,Std.BD,Std.growth,Std.lynx,Std.hare.fall,Std.mustelid,Std.Cleth,z.density,z.cones,z.temp
10542,2128,F,1998,1998-06-19,SU,1.16,1,not yet acquired territory,NA,-0.966254049,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
10552,2259,M,1999,1999-05-18,KL,2,1,acquired territory,2.658377944,0.165624916,2.319770574,-0.187882701,-0.524774809,-0.081725905,2.134808038,0.126150961,0.56917136
10560,1827,F,1997,1997-04-25,KL,2.076923077,1,acquired territory,0.420599272,0.603021836,1.40392645,1.648478055,-0.929911144,-0.06351642,-0.28323373,0.348877419,0.167138771
10578,1802,F,1997,1997-04-10,KL,2,1,acquired territory,-0.672207764,0.438871858,1.40392645,1.648478055,-0.929911144,-0.06351642,-0.28323373,0.348877419,0.167138771
10612,2623,F,2000,2000-05-19,SU,1.727272727,0,acquired territory,0.548994806,0.826110724,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.925787154,-1.229431558,0.825787906
10626,2653,M,2000,2000-05-19,SU,1,0,not yet acquired territory,0.548994806,0.023369465,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.925787154,-1.229431558,0.825787906
10628,2111,M,1998,1998-06-21,SU,0.777777778,1,not yet acquired territory,NA,-1.501353418,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
10632,1916,M,1997,1997-04-08,SU,1.777777778,1,acquired territory,-0.954314539,0.222763928,1.40392645,1.648478055,-0.929911144,-0.06351642,0.289460373,-0.312456791,0.167138771
10642,2178,F,1999,1999-04-08,KL,2.5625,1,acquired territory,0.007427233,0.798931462,2.319770574,-0.187882701,-0.524774809,-0.081725905,2.134808038,0.126150961,0.56917136
10652,2536,M,2000,2000-06-15,KL,1.708333333,0,not yet acquired territory,2.576172763,0.451158944,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
10654,2620,F,2000,2000-05-08,SU,1.333333333,0,not yet acquired territory,-0.084721421,0.391292542,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.925787154,-1.229431558,0.825787906
10656,2658,M,2000,2000-06-03,SU,1.6,0,not yet acquired territory,1.413153297,0.685631004,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.925787154,-1.229431558,0.825787906
10672,2004,F,1998,1998-04-11,KL,3.055555556,1,acquired territory,-1.01453567,1.346434764,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
10678,1557,F,1995,1995-06-04,SU,1.611111111,1,acquired territory,-0.370908954,0.054283919,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
10680,2142,M,1998,1998-04-22,SU,2.5,1,acquired territory,NA,0.909704785,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
10682,2082,F,1998,1998-04-24,SU,2.032258065,1,acquired territory,NA,0.254880444,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
10684,2561,M,2000,2000-04-06,KL,1.84,0,acquired territory,-1.057279041,0.575139816,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
10686,2534,M,2000,2000-05-18,KL,1.285714286,0,acquired territory,1.122792041,0.053209493,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
10688,1462,F,1995,1995-05-06,KL,1.375,1,acquired territory,-1.047939244,-0.309989244,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
10690,1832,M,1997,1997-04-07,KL,2.066666667,1,acquired territory,-0.890769172,0.581135172,1.40392645,1.648478055,-0.929911144,-0.06351642,-0.28323373,0.348877419,0.167138771
10698,2513,M,2000,2000-06-05,KL,2,0,acquired territory,2.05710822,0.725800115,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
10700,1205,M,1993,1993-03-29,SU,2.235294118,1,acquired territory,-1.226379004,0.633946359,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
10702,2657,M,2000,2000-04-24,SU,2.086956522,0,acquired territory,-0.891269346,1.22311863,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.925787154,-1.229431558,0.825787906
10704,1801,M,1997,1997-04-14,KL,1.5,1,acquired territory,-0.380792555,-0.628102995,1.40392645,1.648478055,-0.929911144,-0.06351642,-0.28323373,0.348877419,0.167138771
10708,2013,F,1998,1998-04-17,KL,2.642857143,1,acquired territory,-0.84901254,0.951802106,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
10712,2106,F,1998,1998-07-17,SU,1.476190476,1,acquired territory,NA,-0.523597096,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
10726,1911,F,1997,1997-05-18,SU,1.96,1,acquired territory,1.337081899,0.409442791,1.40392645,1.648478055,-0.929911144,-0.06351642,0.289460373,-0.312456791,0.167138771
10760,1561,F,1995,1995-05-27,SU,1.833333333,1,acquired territory,-0.837670784,0.313736655,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
10776,1475,M,1995,1995-05-19,KL,1.8,1,acquired territory,-0.50225162,0.135165291,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
10812,2760,M,2001,2001-05-02,SU,1.811111111,0,not yet acquired territory,-0.409081341,0.515481886,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
10842,2745,F,2001,2001-05-01,SU,1.855555556,0,not yet acquired territory,-0.468834795,0.600919135,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
10856,2742,F,2001,2001-05-03,SU,1.5,0,not yet acquired territory,-0.349327887,-0.082578857,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
10868,1474,F,1995,1995-06-13,KL,1.826086957,1,acquired territory,0.547147658,0.162489355,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
10878,1561,F,1995,1995-05-27,SU,1.833333333,1,acquired territory,-0.837670784,0.313736655,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
10880,2513,F,2000,2000-06-05,KL,1.904761905,1,not yet acquired territory,2.05710822,0.636121365,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
10900,2626,M,2000,2000-06-04,SU,1.35,1,acquired territory,1.470763863,0.409688696,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.925787154,-1.229431558,0.825787906
10916,1102,F,1993,1993-04-09,KL,2.066666667,1,acquired territory,-1.220409309,0.243071182,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
10962,2075,F,1998,1998-05-07,SU,1.741935484,1,acquired territory,NA,-0.15156225,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
10974,1904,F,1997,1997-04-04,SU,1.9,1,acquired territory,-1.183454183,0.34797536,1.40392645,1.648478055,-0.929911144,-0.06351642,0.289460373,-0.312456791,0.167138771
10976,2531,M,2000,2000-04-29,KL,2.619047619,1,acquired territory,0.136569409,1.308711987,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
11026,2694,F,2001,2001-05-17,KL,0.623076923,0,not yet acquired territory,0.360841688,-1.050279043,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11076,2717,F,2001,2001-04-30,KL,1.75,0,not yet acquired territory,-0.59978831,0.675521327,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11080,2533,M,2000,2000-04-18,KL,1.181818182,1,acquired territory,-0.434401589,-0.04462187,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
11084,2706,F,2001,2001-05-03,KL,1.223809524,0,acquired territory,-0.430265369,-0.130300949,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11102,2708,F,2001,2001-06-21,KL,1.647368421,0,not yet acquired territory,2.338609331,0.518348561,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11110,2691,M,2001,2001-06-21,KL,1.3,0,not yet acquired territory,2.338609331,-0.0136208,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11126,2082,F,1998,1998-04-24,SU,2.258064516,1,acquired territory,NA,0.57100254,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
11142,1833,M,1997,1997-04-18,KL,1.222222222,1,acquired territory,-0.089377345,-1.220866803,1.40392645,1.648478055,-0.929911144,-0.06351642,-0.28323373,0.348877419,0.167138771
11152,2112,M,1998,1998-05-13,SU,2.055555556,1,acquired territory,NA,0.287496216,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
11154,2703,F,2001,2001-05-06,KL,1.533333333,0,acquired territory,-0.260742428,0.343712154,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11158,2688,M,2001,2001-05-05,KL,1.069230769,0,acquired territory,-0.317250075,-0.367027019,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11160,2742,M,2001,2001-05-03,SU,1.35,0,not yet acquired territory,-0.349327887,-0.370929572,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11162,2746,F,2001,2001-05-25,SU,1.58,0,acquired territory,0.965248108,0.071208191,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11164,2682,M,2001,2001-05-04,KL,0.982352941,0,acquired territory,-0.373757722,-0.500074067,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11168,2112,M,1998,1998-05-13,SU,2.111111111,1,acquired territory,NA,0.365272287,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
11170,2704,M,2001,2001-05-03,KL,1.769230769,0,acquired territory,-0.430265369,0.704971845,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11172,2720,F,2001,2001-05-06,KL,1.782608696,0,acquired territory,-0.260742428,0.725459162,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11174,2719,M,2001,2001-05-10,KL,1.596,0,not yet acquired territory,-0.03471184,0.439681577,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11176,2694,M,2001,2001-05-17,KL,0.741025641,0,not yet acquired territory,0.360841688,-0.869649198,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11178,2706,F,2001,2001-05-03,KL,1.180952381,0,acquired territory,-0.430265369,-0.195933532,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11182,2019,M,1998,1998-04-05,KL,2.130434783,1,not yet acquired territory,-1.1800588,0.461810887,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
11184,2681,F,2001,2001-05-08,KL,1.681818182,0,acquired territory,-0.147727134,0.571105853,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11188,2681,F,2001,2001-05-08,KL,1.768181818,0,not yet acquired territory,-0.147727134,0.703365453,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11190,2749,M,2001,2001-05-08,SU,1.545454545,0,acquired territory,-0.050560615,0.004800147,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11192,2688,M,2001,2001-05-05,KL,1.407692308,0,acquired territory,-0.317250075,0.151302102,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11194,1987,M,1998,1998-06-10,KL,2.181818182,1,acquired territory,0.640695626,0.510944993,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
11202,2075,M,1998,1998-05-07,SU,1.774193548,1,not yet acquired territory,NA,-0.10640195,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
11206,2744,F,2001,2001-04-29,SU,1.245,0,acquired territory,-0.588341704,-0.572775073,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11236,2743,F,2001,2001-04-19,SU,0.825,0,acquired territory,-1.185876247,-1.380157076,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11244,2777,F,2001,2001-05-13,SU,-0.323333333,0,acquired territory,0.248206656,-3.587641996,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11246,2742,F,2001,2001-05-03,SU,1.45,0,acquired territory,-0.349327887,-0.178695762,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11248,2536,F,2000,2000-06-15,KL,1.75,1,not yet acquired territory,2.576172763,0.490393397,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
11256,2117,F,1998,1998-04-15,SU,3.263157895,1,acquired territory,NA,1.978102392,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
11260,2009,M,1998,1998-05-01,KL,1.625,1,acquired territory,-0.462791905,-0.021498633,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
11264,1962,F,1998,1998-05-25,KL,2.708333333,1,acquired territory,0.199300614,1.014412095,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
11328,2740,F,2001,2001-05-08,SU,1.8,1,acquired territory,-0.050560615,0.494122573,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11332,1563,F,1995,1995-06-27,SU,1.071428571,1,acquired territory,0.971031307,-0.575815585,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
11334,2695,F,2001,2001-04-28,KL,1.48,1,acquired territory,-0.712803604,0.262036051,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11336,1891,F,1997,1997-04-12,SU,2.28,1,acquired territory,-0.725174895,0.737269088,1.40392645,1.648478055,-0.929911144,-0.06351642,0.289460373,-0.312456791,0.167138771
11338,1995,F,1998,1998-04-19,KL,2.041666667,1,acquired territory,-0.793838164,0.37692857,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
11354,2142,F,1998,1998-04-22,SU,2.083333333,1,acquired territory,NA,0.326384252,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
11358,1102,M,1993,1993-04-09,KL,2.2,1,acquired territory,-1.220409309,0.381789816,-0.996451824,-0.956266957,-0.840794304,0.246044834,-1.110458545,1.670440285,0.466524742
11360,2744,F,2001,2001-04-29,SU,1.43,1,acquired territory,-0.588341704,-0.217142524,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11368,2759,F,2001,2001-04-26,SU,2.023809524,1,acquired territory,-0.767602067,0.924360148,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11376,1199,M,1993,1993-06-06,SU,2.1,1,not yet acquired territory,0.370227624,0.35719286,-0.996451824,-0.956266957,-0.840794304,0.246044834,-0.474131764,1.013816571,0.466524742
11378,2004,M,1998,1998-04-11,KL,2.833333333,1,acquired territory,-1.01453567,1.133940256,2.793516631,2.631078528,-0.554699652,0.488837974,0.321276712,1.718219976,-1.32979108
11384,2715,F,2001,2001-04-30,KL,1.34,1,acquired territory,-0.59978831,0.047636278,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11402,2680,M,2001,2001-05-20,KL,1.855555556,1,acquired territory,0.530364629,0.837171949,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11408,2755,M,2001,2001-05-09,SU,1.361904762,1,acquired territory,0.009192839,-0.348044595,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11412,2724,F,2001,2001-04-30,KL,2.19,0,acquired territory,-0.59978831,1.349349185,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11446,2074,M,1998,1998-04-16,SU,1.666666667,1,not yet acquired territory,NA,-0.256936281,2.793516631,2.631078528,-0.554699652,0.488837974,0.38490939,1.346698488,-1.32979108
11480,2844,M,2002,2002-05-06,KL,1.6,0,acquired territory,-0.171707213,0.194831599,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.442315425,0.040149128,2.057547327
11502,2816,M,2002,2002-05-05,KL,1.560869565,0,not yet acquired territory,-0.239329359,0.124768309,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.442315425,0.040149128,2.057547327
11508,2836,F,2002,2002-05-07,KL,1.228571429,0,acquired territory,-0.104085068,-0.470213596,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.442315425,0.040149128,2.057547327
11510,1488,M,1995,1995-07-02,KL,2.523809524,1,acquired territory,1.344691109,0.893299625,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.569580781,0.823084554,-1.885793596
11572,1822,F,1997,1997-04-14,KL,1.4,1,acquired territory,-0.380792555,-0.841497966,1.40392645,1.648478055,-0.929911144,-0.06351642,-0.28323373,0.348877419,0.167138771
11576,1583,F,1995,1995-06-14,SU,1.315789474,1,acquired territory,0.212543333,-0.290515113,-0.498848052,0.327478052,-0.769435064,-1.113596751,-0.092335695,0.337889755,-1.885793596
11586,2513,F,2000,2000-06-05,KL,1.904761905,1,acquired territory,2.05710822,0.636121365,-1.091395792,-1.094420894,-0.767133153,-1.004339838,0.830338137,-1.092799333,0.825787906
11632,1916,F,1997,1997-04-08,SU,1.722222222,1,acquired territory,-0.954314539,0.16584964,1.40392645,1.648478055,-0.929911144,-0.06351642,0.289460373,-0.312456791,0.167138771
11674,2820,M,2002,2002-06-19,KL,1.404347826,0,not yet acquired territory,2.803667202,-0.15548485,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.442315425,0.040149128,2.057547327
11712,1642,F,1996,1996-03-27,KL,2.090909091,1,not yet acquired territory,-0.827078406,0.290151812,0.107819561,1.451337044,-0.714846889,-0.828314811,-0.315050069,0.616570193,-1.32979108
11752,2881,M,2002,2002-06-01,SU,2.005263158,0,not yet acquired territory,2.156540807,0.982597936,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.155968374,-0.478977024,2.057547327
11808,2887,F,2002,2002-05-13,SU,1.69375,0,not yet acquired territory,0.540835944,0.253468036,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.155968374,-0.478977024,2.057547327
11812,2835,F,2002,2002-05-10,KL,1.5375,0,not yet acquired territory,0.09878137,0.082924956,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.442315425,0.040149128,2.057547327
11816,2760,F,2001,2001-05-02,SU,1.844444444,1,not yet acquired territory,-0.409081341,0.579559822,-1.078249704,-1.041642986,-0.10812892,-0.215262132,0.257644034,-0.639092353,-0.611264751
11818,2694,M,2001,2001-05-17,KL,0.576923077,1,not yet acquired territory,0.360841688,-1.120960287,-1.078249704,-1.041642986,-0.10812892,-0.215262132,-0.315050069,-0.141262587,-0.611264751
11824,2887,M,2002,2002-05-13,SU,1.69375,0,not yet acquired territory,0.540835944,0.253468036,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.155968374,-0.478977024,2.057547327
11828,2811,F,2002,2002-04-30,KL,2.5,0,acquired territory,-0.577440088,1.806287262,-0.957987344,-0.889518426,1.141151061,3.711916909,-0.442315425,0.040149128,2.057547327
